text_cli,gref_cli,grf_cli,ft_cli,grs_cli,ssr_cli,text_ari,gref_ari,grf_ari,ft_ari,grs_ari,ssr_ari,text_lwf,gref_lwf,grf_lwf,ft_lwf,grs_lwf,ssr_lwf,text_MATTR,gref_MATTR,grf_MATTR,ft_MATTR,grs_MATTR,ssr_MATTR,text_MTLD,gref_MTLD,grf_MTLD,ft_MTLD,grs_MTLD,ssr_MTLD,text_HDD,gref_HDD,grf_HDD,ft_HDD,grs_HDD,ssr_HDD,text_entropy,gref_entropy,grf_entropy,ft_entropy,grs_entropy,ssr_entropy,text_sent,gref_sent,grf_sent,ft_sent,grs_sent,ssr_sent,text_word,gref_word,grf_word,ft_word,grs_word,ssr_word,text_char,gref_char,grf_char,ft_char,grs_char,ssr_char,text_sdensity,gref_sdensity,grf_sdensity,ft_sdensity,grs_sdensity,ssr_sdensity,text_wdensity,gref_wdensity,grf_wdensity,ft_wdensity,grs_wdensity,ssr_wdensity
17.84,23.0,22.42,12.3,22.42,19.34,2144.9,109.9,58.6,14.2,58.6,59.9,72.0,80.0,84.0,16.0,84.0,79.0,99.34441805225677,99.27835051546393,99.34782608695653,97.50000000000001,99.34782608695653,97.39999999999999,86.42292118215312,172.87309644670052,151.79294117647058,37.333333333333336,151.79294117647058,45.15789473684211,98.2276484436606,98.33028200594343,98.55951691956338,96.842105263158,98.55951691956338,97.33590662804713,4.3998688840718065,4.2560801553708165,4.266704631937703,4.214587449188455,4.266704631937703,4.296753016789818,155,8,4,2,4,4,4879,224,111,26,111,116,25718,1360,652,112,652,647,3.176880508300881,3.571428571428571,3.6036036036036037,7.6923076923076925,3.6036036036036037,3.4482758620689653,18.971148611867175,16.470588235294116,17.02453987730061,23.214285714285715,17.02453987730061,17.928902627511594
17.9,23.52,21.72,24.43,21.72,19.63,1527.4,183.5,59.3,29.7,59.3,60.1,77.0,80.0,80.0,34.0,80.0,87.0,97.74601063829806,99.8240469208211,99.57894736842104,99.33333333333334,99.57894736842104,98.99999999999999,67.81069675752957,219.79595844972067,152.46000000000006,34.98222222222223,152.46000000000006,29.555337196943874,97.4539303346247,98.74939782713616,98.63348037385047,96.14527629233504,98.63348037385047,93.74847383477481,4.402968874016031,4.2182206057422835,4.199555848186553,4.157514051054306,4.199555848186553,4.1825798604832345,244,19,6,2,6,5,3604,383,109,39,109,115,18606,2378,655,246,655,652,6.770255271920089,4.960835509138381,5.5045871559633035,5.128205128205128,5.5045871559633035,4.3478260869565215,19.370095668064067,16.105971404541634,16.6412213740458,15.853658536585366,16.6412213740458,17.63803680981595
14.59,18.3,16.5,17.13,16.5,12.5,981.7,152.3,63.1,38.9,63.1,57.6,68.0,73.0,73.0,48.5,73.0,64.0,99.2295679333679,99.22807017543865,100.0,97.04918032786884,100.0,98.30188679245282,61.75085927445009,175.08579811348346,151.62000000000003,42.38926336061628,151.62000000000003,31.649556162712976,96.49088438926347,98.5778160186196,98.52735925395186,95.97887041567874,98.52735925395186,95.19568732873505,4.378614184637533,4.226185101989043,4.236071325540168,4.119134202157906,4.236071325540168,4.247812639361286,105,10,4,4,4,5,2248,326,129,73,129,129,10628,1747,660,384,660,561,4.670818505338079,3.067484662576687,3.10077519379845,5.47945205479452,3.10077519379845,3.875968992248062,21.151674821226948,18.66056096164854,19.545454545454547,19.010416666666664,19.545454545454547,22.994652406417114
16.68,21.15,20.56,16.77,20.56,19.63,2167.7,197.7,59.3,22.7,59.3,53.3,72.0,73.0,74.0,24.0,74.0,69.5,99.04183220378609,98.9276139410188,98.96907216494846,95.0,98.96907216494846,97.20930232558136,70.01546320552794,209.11551381054295,178.51749999999996,14.53846153846154,178.51749999999996,43.78631744668671,97.93357903783149,98.95926138744872,99.09868537874874,94.83109483109537,99.09868537874874,96.69670766757662,4.394296524268993,4.23946941227805,4.231021368824257,4.30418358413138,4.231021368824257,4.074357520223089,142,13,4,2,4,4,5097,431,111,39,111,104,25382,2455,648,179,648,568,2.7859525210908376,3.0162412993039442,3.6036036036036037,5.128205128205128,3.6036036036036037,3.8461538461538463,20.081159877078246,17.556008146639513,17.12962962962963,21.787709497206702,17.12962962962963,18.30985915492958
16.16,19.99,21.2,27.98,21.2,17.6,854.0,133.6,64.2,38.1,64.2,58.0,69.0,79.0,80.0,40.0,80.0,78.0,98.98159509202438,98.85714285714288,98.47619047619045,98.57142857142856,98.47619047619045,97.97979797979795,89.48169300082492,131.47269991962142,175.08842105263165,74.06,175.08842105263165,55.20417633410673,98.0647778875189,98.02710967313415,98.93064941447234,97.91392182696843,98.93064941447234,96.16827359492297,4.33109104304053,4.174814237021615,4.212215991197099,4.391953610207546,4.212215991197099,4.170766284038631,74,11,5,3,5,6,1973,274,118,51,118,117,9683,1572,715,357,715,612,3.7506335529650277,4.014598540145985,4.23728813559322,5.88235294117647,4.23728813559322,5.128205128205128,20.37591655478674,17.43002544529262,16.503496503496503,14.285714285714285,16.503496503496503,19.11764705882353
18.48,21.44,17.95,24.9,17.95,21.89,555.2,179.1,63.4,42.4,63.4,63.8,81.0,72.0,76.0,57.5,76.0,83.0,98.75464684014857,99.58083832335332,100.0,99.27272727272728,100.0,99.8076923076923,80.62996566203793,217.9397254842729,137.5123076923077,39.264726662545264,137.5123076923077,62.032258064516135,97.49465596550877,98.60471536097961,98.5757161217916,95.09982250669704,98.5757161217916,97.37079692775505,4.290703582643084,4.245751141674304,4.267479407679111,4.15949368180779,4.267479407679111,4.21609086402073,44,17,6,3,6,5,1238,390,129,68,129,117,6654,2229,679,430,679,716,3.5541195476575123,4.358974358974359,4.651162790697675,4.411764705882353,4.651162790697675,4.273504273504273,18.605350165314096,17.496635262449526,18.998527245949926,15.813953488372093,18.998527245949926,16.34078212290503
15.98,20.28,19.05,23.8,19.05,21.37,213.1,190.0,58.7,42.0,58.7,55.8,66.0,82.0,82.0,50.0,82.0,77.0,99.07766990291266,99.3871866295265,99.59183673469387,100.0,99.59183673469387,100.0,69.413077480301,187.83859001301028,132.41454545454548,49.86486486486486,132.41454545454548,80.49295774647888,97.73013175822301,98.64858660381441,98.40952498611512,96.8883488674923,98.40952498611512,97.80004709065872,4.215879389616389,4.221458238333122,4.183902512530191,4.170575192736081,4.183902512530191,4.283814389184569,18,19,6,3,6,6,465,410,115,70,115,108,2341,2306,631,426,631,610,3.870967741935484,4.634146341463414,5.217391304347826,4.285714285714286,5.217391304347826,5.555555555555555,19.863306279367794,17.77970511708586,18.225039619651348,16.431924882629108,18.225039619651348,17.704918032786885
14.59,25.55,23.17,31.85,23.17,24.1,2258.8,104.0,61.7,31.2,61.7,59.6,68.0,81.0,85.0,24.0,85.0,86.0,98.65628476084588,99.21348314606746,100.0,98.00000000000001,100.0,97.82608695652172,82.81340162984361,215.69116279069763,190.41866666666667,161.28000000000014,190.41866666666667,84.49840255591054,97.47766049169401,98.81619814303843,99.21392139214606,99.27536231884126,99.21392139214606,98.228139738882,4.303209599942517,4.207543614854514,4.2594056100614,4.164199217384516,4.2594056100614,4.206127843597763,213,10,6,1,6,5,5182,205,116,29,116,105,24684,1329,699,207,699,674,4.110382091856426,4.878048780487805,5.172413793103448,3.4482758620689653,5.172413793103448,4.761904761904762,20.993356020093987,15.425131677953349,16.595135908440632,14.009661835748794,16.595135908440632,15.578635014836795
14.65,21.44,21.84,20.08,21.84,26.13,2222.9,119.0,57.7,25.6,57.7,53.1,74.0,77.0,79.0,29.5,79.0,71.5,98.34489135460069,99.72093023255815,99.56521739130434,97.03703703703704,99.56521739130434,96.5333333333333,92.2392721863751,219.0,234.58909090909086,67.27000000000001,234.58909090909086,34.30263157894737,98.12981735990664,98.75846455491212,99.30661416754819,97.16404470575927,99.30661416754819,95.88082537049925,4.450689779456656,4.248690358165975,4.300259293314765,4.254390948736813,4.300259293314765,4.227463350485053,232,12,5,2,5,6,5211,251,111,38,111,92,24354,1438,637,211,637,588,4.45212051429668,4.780876494023905,4.504504504504505,5.263157894736842,4.504504504504505,6.521739130434782,21.396895787139687,17.454798331015297,17.425431711145997,18.009478672985782,17.425431711145997,15.646258503401361
14.59,20.62,22.13,23.98,22.13,18.99,813.1,566.8,61.8,35.4,61.8,66.5,70.0,73.0,75.0,38.5,75.0,78.0,97.50157728706587,99.5592286501377,98.33333333333333,100.0,98.33333333333333,98.94736842105262,94.94712269618057,237.68413635210075,186.66666666666669,77.44000000000003,186.66666666666669,81.71430816469622,95.71137654422589,98.88001657703617,98.85879784591184,97.94550316388262,98.85879784591184,97.95256309492648,4.333993703814674,4.313566948329317,4.314556615120669,4.4286814761641145,4.314556615120669,4.198892319126062,78,59,4,3,4,5,1807,1261,117,55,117,129,8762,7149,693,328,693,726,4.316546762589928,4.678826328310865,3.418803418803419,5.454545454545454,3.418803418803419,3.875968992248062,20.623145400593472,17.638830605679114,16.883116883116884,16.76829268292683,16.883116883116884,17.768595041322314
13.14,20.51,19.34,16.49,19.34,20.97,615.9,118.1,66.3,28.5,66.3,62.7,74.0,74.0,76.0,36.5,76.0,82.0,98.78838174273838,99.06103286384976,98.58407079646015,100.0,98.58407079646015,100.0,71.84792305547812,188.7120276216811,136.89,45.0,136.89,53.5,97.6800217244044,98.66993716541987,98.25728841955403,96.8099600657728,98.25728841955403,96.40132329505597,4.252181468064366,4.123113584692126,4.084838097576636,4.117654625531154,4.084838097576636,4.017732494621664,55,10,5,3,5,6,1401,244,128,50,128,120,6339,1396,726,262,726,697,3.9257673090649536,4.098360655737705,3.90625,6.0,3.90625,5.0,22.101277804070044,17.478510028653297,17.63085399449036,19.083969465648856,17.63085399449036,17.216642754662843
15.46,20.16,21.66,20.79,21.66,18.18,1560.3,156.3,56.9,38.8,56.9,61.4,64.0,78.0,78.0,51.0,78.0,80.0,99.24565431288966,99.04109589041099,98.44444444444443,98.88888888888889,98.44444444444443,97.5238095238095,79.58323983560246,174.79979035639414,137.44888888888886,61.13882352941177,137.44888888888886,85.27358378198103,98.00530145004636,98.58873088503456,98.40833740777282,97.77127423225346,98.40833740777282,97.03465576409988,4.287548756213385,4.208236778519609,4.238406701650013,4.337416228737881,4.238406701650013,4.155038188274814,149,16,4,2,4,5,3520,334,107,68,107,120,17288,1872,625,385,625,655,4.232954545454545,4.790419161676647,3.7383177570093453,2.941176470588235,3.7383177570093453,4.166666666666666,20.36094400740398,17.84188034188034,17.119999999999997,17.662337662337663,17.119999999999997,18.3206106870229
15.06,18.71,19.63,25.83,19.63,18.7,1001.5,178.2,59.7,28.8,59.7,55.0,69.0,76.0,78.0,29.0,78.0,74.5,98.33500501504481,99.52522255192879,99.79797979797979,97.6923076923077,99.79797979797979,99.12087912087912,54.77661984747307,193.0193359592082,198.03466666666662,50.40000000000002,198.03466666666662,95.0,97.09495118386387,98.92662572441536,99.10082521673567,96.51523444626929,99.10082521673567,98.05923933819109,4.28803626659044,4.223402861817107,4.218813426630685,4.096306614379026,4.218813426630685,4.256231096333887,111,13,4,2,4,5,2300,388,117,34,117,108,10984,2081,648,224,648,583,4.826086956521739,3.350515463917526,3.418803418803419,5.88235294117647,3.418803418803419,4.62962962962963,20.939548434085946,18.644882268140318,18.055555555555554,15.178571428571427,18.055555555555554,18.524871355060036
14.01,19.23,17.72,23.15,17.72,23.4,327.5,233.6,64.7,24.9,64.7,64.4,67.0,72.0,74.0,23.0,74.0,85.0,98.5849056603774,99.24107142857144,99.10714285714285,100.0,99.10714285714285,98.62745098039214,77.88583509513742,160.62959736017416,179.41333333333338,189.28000000000014,179.41333333333338,66.08864344378362,97.12675899595912,98.69064825332052,99.16671845725931,99.38461538461631,99.16671845725931,97.44595379262674,4.209612459418838,4.148029307528341,4.166272547949873,4.268625710619806,4.166272547949873,4.212823468104621,27,21,6,2,6,6,727,510,132,29,132,121,3429,2789,692,184,692,739,3.7138927097661623,4.117647058823529,4.545454545454546,6.896551724137931,4.545454545454546,4.958677685950414,21.201516477107027,18.28612405880244,19.07514450867052,15.760869565217392,19.07514450867052,16.373477672530445
16.16,20.16,18.41,24.96,18.41,22.13,644.7,161.3,62.1,39.8,62.1,55.6,75.0,76.0,78.0,44.0,78.0,82.5,98.24281150159723,99.80066445182726,100.0,97.08333333333333,100.0,98.85057471264366,59.48542499280721,192.55668515445637,178.31578947368422,45.627450980392155,178.31578947368422,49.27149822695036,97.0466850497042,98.84494973972332,99.04541443647034,96.18628990057621,99.04541443647034,96.37657533821852,4.290554705662253,4.2493443399079025,4.2336700948563735,4.341423902655371,4.2336700948563735,4.173827755489458,54,14,5,4,5,6,1447,340,123,63,123,101,7239,1930,667,389,667,610,3.7318590186592946,4.117647058823529,4.0650406504065035,6.349206349206349,4.0650406504065035,5.9405940594059405,19.988948749827323,17.616580310880828,18.4407796101949,16.195372750642672,18.4407796101949,16.557377049180328
13.9,21.15,20.73,28.96,20.73,21.49,2347.4,142.6,62.1,32.2,62.1,59.4,65.0,71.0,73.0,28.5,73.0,80.5,98.29226113272877,99.77186311787072,99.60784313725489,98.51851851851853,99.60784313725489,98.52631578947367,57.73091057039797,178.8034658088617,196.63000000000005,44.84666666666666,196.63000000000005,62.32431102362205,96.92225488687662,98.7767582328179,99.14779303861944,96.64812754912994,99.14779303861944,96.93278919618015,4.243279250572515,4.272621538739903,4.225975639715388,4.14205711091177,4.225975639715388,4.168835842995264,229,11,6,2,6,7,5322,299,120,38,120,116,24753,1732,687,251,687,659,4.302893649004134,3.678929765886288,5.0,5.263157894736842,5.0,6.0344827586206895,21.50042419100715,17.263279445727484,17.46724890829694,15.139442231075698,17.46724890829694,17.602427921092563
14.59,17.61,16.67,15.97,16.67,19.28,1546.8,165.4,60.4,21.7,60.4,57.8,70.0,68.0,72.0,27.0,72.0,75.0,98.69446343130568,99.55271565495211,100.0,93.57142857142858,100.0,99.375,66.47868226555701,181.35088237432302,195.68705882352947,47.78666666666667,195.68705882352947,101.85185185185185,97.60110165436011,98.91811198157708,99.42235813795428,96.16657397107966,99.42235813795428,98.4427187932343,4.372094835155734,4.2879375375716595,4.239235829656731,4.151649410981214,4.239235829656731,4.280223064467685,111,21,6,2,6,4,3613,364,124,36,124,110,16876,1878,633,184,633,620,3.072239136451702,5.769230769230769,4.838709677419355,5.555555555555555,4.838709677419355,3.6363636363636362,21.409101682863238,19.382321618743344,19.589257503949447,19.565217391304348,19.589257503949447,17.741935483870968
13.61,22.07,18.53,19.39,18.53,15.17,1139.8,188.9,63.2,39.7,63.2,55.7,66.0,76.0,80.0,51.5,80.0,72.0,98.37297811607966,99.43502824858759,99.07407407407406,97.28813559322033,99.07407407407406,96.53061224489794,81.7776,156.29667809317124,125.44000000000001,63.0,125.44000000000001,32.814823458807055,97.68622039845674,98.66656032698978,98.08850179263254,97.2022893655242,98.08850179263254,95.82539070233754,4.422029073474511,4.19185364263947,4.1775329021763214,4.134393295454349,4.1775329021763214,4.220413045452822,152,16,5,4,5,6,2763,400,123,70,123,118,12172,2381,680,396,680,566,5.501266739051755,4.0,4.0650406504065035,5.714285714285714,4.0650406504065035,5.084745762711865,22.699638514623725,16.799664006719865,18.088235294117645,17.67676767676768,18.088235294117645,20.848056537102476
14.24,19.75,19.17,23.91,19.17,19.23,1309.0,146.9,59.6,29.2,59.6,55.8,65.0,74.0,77.0,30.0,77.0,69.0,98.64130434782602,99.56204379562045,99.6,100.0,99.6,98.91304347826086,70.08835972826861,173.10394115101968,131.6730434782609,304.9200000000003,131.6730434782609,86.51383399209486,97.74920191650592,98.78264010247447,98.6060738657438,99.62121212121305,98.6060738657438,97.76498107194482,4.271628132117289,4.227945651481259,4.1981738185199236,4.230845335045766,4.1981738185199236,4.154768600390341,112,12,5,2,5,5,3054,306,114,39,114,107,14062,1731,642,243,642,596,3.6673215455140804,3.9215686274509802,4.385964912280701,5.128205128205128,4.385964912280701,4.672897196261682,21.71810553264116,17.677642980935875,17.75700934579439,16.049382716049383,17.75700934579439,17.953020134228186
14.82,21.49,19.75,23.8,19.75,19.11,1489.8,127.4,64.6,32.5,64.6,60.3,67.0,83.0,84.0,39.0,84.0,79.0,98.42177808408032,99.47826086956523,99.81308411214953,97.36842105263158,99.81308411214953,97.82178217821779,64.81646464637589,173.9265012510425,137.9952,54.88,137.9952,61.71474165964109,97.3633136755511,98.61008484167193,98.28927381701742,96.85160368087405,98.28927381701742,95.71151170633523,4.277035113621273,4.229376498459422,4.290474346965719,4.184120216708581,4.290474346965719,4.179234772606042,146,12,5,2,5,6,3357,263,124,45,124,119,16224,1545,709,294,709,651,4.3491212392016685,4.562737642585551,4.032258064516129,4.444444444444445,4.032258064516129,5.042016806722689,20.691568047337277,17.022653721682847,17.48942172073343,15.306122448979592,17.48942172073343,18.27956989247312
16.62,22.13,19.57,28.49,19.57,18.18,596.7,110.3,60.5,33.0,60.5,59.0,63.0,74.0,78.0,31.0,78.0,77.0,99.56081081081078,99.59390862944163,99.60396039603961,99.33333333333334,99.60396039603961,97.79999999999998,112.98378946183715,226.24560000000002,171.50000000000006,64.736,171.50000000000006,75.92473250522691,98.10899154442679,98.80378281585827,98.9242580253719,97.57130124777179,98.9242580253719,97.10922493206931,4.239032511144626,4.197883114701185,4.177257272114507,4.266598576558087,4.177257272114507,4.174846269110932,52,11,5,2,5,5,1336,222,115,36,115,117,6804,1335,656,270,656,628,3.8922155688622757,4.954954954954955,4.3478260869565215,5.555555555555555,4.3478260869565215,4.273504273504273,19.635508524397412,16.629213483146067,17.53048780487805,13.333333333333334,17.53048780487805,18.630573248407643
14.59,19.87,18.7,19.86,18.7,18.36,374.4,136.1,59.3,38.9,59.3,56.6,71.0,75.0,76.0,48.5,76.0,74.0,99.59072305593449,99.76,99.5959595959596,98.92857142857142,99.5959595959596,99.36842105263159,100.16348506190229,176.06586601143314,148.52599999999998,91.63636363636364,148.52599999999998,57.16794478527607,98.16461168389694,98.42887219503642,98.65952831719952,97.71355990795091,98.65952831719952,97.68418485630367,4.220051274644781,4.218239756991012,4.2053133889183,4.198377292843084,4.2053133889183,4.228290493124155,32,11,4,4,4,5,829,283,114,69,114,111,3986,1602,634,386,634,600,3.8600723763570564,3.8869257950530036,3.508771929824561,5.797101449275362,3.508771929824561,4.504504504504505,20.79779227295534,17.66541822721598,17.981072555205046,17.875647668393782,17.981072555205046,18.5
14.82,20.86,21.31,17.52,21.31,16.04,1180.2,128.1,55.1,18.7,55.1,59.3,63.0,76.0,75.5,18.0,75.5,78.0,99.21006944444451,99.74358974358974,99.77011494252874,100.0,99.77011494252874,97.69230769230765,102.30412069972849,299.251320754717,231.86799999999994,135.52000000000015,231.86799999999994,84.58959537572254,97.82450203120673,99.04247714405909,99.2348355075992,99.13419913419995,99.2348355075992,98.10423358651398,4.297659667893576,4.260477761341044,4.297792162884254,4.12300986530025,4.297792162884254,4.177779321341074,127,12,5,2,5,4,2718,277,104,25,104,123,12823,1542,600,136,600,613,4.6725533480500365,4.332129963898916,4.807692307692308,8.0,4.807692307692308,3.2520325203252036,21.19628792014349,17.963683527885863,17.333333333333336,18.38235294117647,17.333333333333336,20.0652528548124
14.13,15.58,14.06,22.87,14.06,15.51,2345.7,131.6,61.6,32.9,61.6,58.8,62.0,59.0,61.0,40.5,61.0,71.0,98.07126948775105,98.96000000000001,98.92857142857142,100.0,98.92857142857142,97.2549019607843,72.64943892363547,173.90927481528084,134.56,73.96000000000002,134.56,53.0,97.54973639063275,98.65149498684231,98.41894638381767,98.24433460281543,98.41894638381767,95.04903352128346,4.372449123533493,4.177469600224373,4.216384750232428,4.250688874752643,4.216384750232428,4.205814468602793,187,13,8,3,8,4,5260,282,129,50,129,118,24962,1401,616,300,616,601,3.555133079847909,4.609929078014184,6.2015503875969,6.0,6.2015503875969,3.389830508474576,21.07202948481692,20.12847965738758,20.941558441558442,16.666666666666664,20.941558441558442,19.633943427620633
